0,1,2,3,4,5,6,7,8,9,10,11,12,13
,Cachar,60827,62405,58313,181545,0,"(Silchar | Population Affected: 30700 | Crop Area: 0),
(Katigorah | Population Affected: 144520 | Crop Area: 0),
(Sonai | Population Affected: 6325 | Crop Area: 0),
(Udharbond | Population Affected: 0 | Crop Area: 0)",,,,,,
,Charaideo,9575,8464,6328,24367,1204.51,"(Sonari | Population Affected: 63 | Crop Area: 320.41),
(Sapekhati | Population Affected: 0 | Crop Area: 518),
(Mahmora | Population Affected: 24304 | Crop Area: 366.1)",,,,,,
,Chirang,110,144,103,357,0,(Bijni | Population Affected: 357 | Crop Area: 0),,,,,,
,Darrang,60119,23152,4978,88249,854,"(Pub-Mangaldai | Population Affected: 42170 | Crop Area:
323), (Mangaldoi | Population Affected: 35799 | Crop Area:
328), (Sipajhar | Population Affected: 8800 | Crop Area:
178), (Dalgaon | Population Affected: 1480 | Crop Area: 25)",,,,,,
,Dhemaji,19369,17494,13052,49915,1716.18,"(Jonai | Population Affected: 36721 | Crop Area: 900.58),
(Sissiborgaon | Population Affected: 11013 | Crop Area:
302.8), (Dhemaji | Population Affected: 2181 | Crop Area:
512.8)",,,,,,
,Dhubri,91539,82758,63149,237446,1631.26,"(Dhubri | Population Affected: 18109 | Crop Area: 179.2),
(Gauripur | Population Affected: 20260 | Crop Area: 100.86),
(Athani | Population Affected: 8725 | Crop Area: 159.6),
(South Salmara Part | Population Affected: 190352 | Crop
Area: 1184), (Bilasipara | Population Affected: 0 | Crop Area:
7.6), (Agamoni | Population Affected: 0 | Crop Area: 0)",,,,,,
,Dibrugarh,8892,7474,4855,21221,2682.1,"(Moran | Population Affected: 11177 | Crop Area: 153),
(Naharkatia | Population Affected: 366 | Crop Area: 0),
(Dibrugarh West | Population Affected: 6134 | Crop Area:
2227), (Dibrugarh East | Population Affected: 0 | Crop Area:
105), (Tengakhat | Population Affected: 236 | Crop Area:
158.5), (Tingkhong | Population Affected: 417 | Crop Area:
0), (Chabua | Population Affected: 2891 | Crop Area: 38.6)",,,,,,
,Goalpara,26266,24361,29590,80217,1294,"(Lakhipur | Population Affected: 68413 | Crop Area: 1139),
(Matia | Population Affected: 9666 | Crop Area: 128),
(Rongjuli | Population Affected: 0 | Crop Area: 27), (Balijana
| Population Affected: 2138 | Crop Area: 0)",,,,,,
,Golaghat,53054,45450,12066,110570,470,"(Bokakhat | Population Affected: 81128 | Crop Area: 137),
(Khumtai | Population Affected: 18841 | Crop Area: 86.5),
(Dergaon | Population Affected: 10601 | Crop Area: 246.5)",,,,,,
,Hailakandi,2270,1680,510,4460,0,"(Hailakandi | Population Affected: 0 | Crop Area: 0), (Algapur
| Population Affected: 4460 | Crop Area: 0), (Katlicherra |
Population Affected: 0 | Crop Area: 0), (Lala | Population
Affected: 0 | Crop Area: 0)",,,,,,
,Hojai,0,0,0,0,0,(Doboka | Population Affected: 0 | Crop Area: 0),,,,,,
,Jorhat,4703,3915,2671,11289,0,"(Jorhat East | Population Affected: 320 | Crop Area: 0),
(Jorhat West | Population Affected: 9415 | Crop Area: 0),
(Teok | Population Affected: 1554 | Crop Area: 0)",,,,,,
,Kamrup,2295,2145,1603,6043,4618.21,"(Kamalpur | Population Affected: 0 | Crop Area: 45.21),
(North Ghy | Population Affected: 0 | Crop Area: 15),",,,,,,
,,,,,,,,"(Chamaria | Population Affected: 0 | Crop Area: 1039.5),
(Nagarbera | Population Affected: 0 | Crop Area: 320),
(Palashbari | Population Affected: 5088 | Crop Area: 320),
(Rangia | Population Affected: 0 | Crop Area: 47), (Goroimari
| Population Affected: 0 | Crop Area: 1011.5), (Hajo |
Population Affected: 955 | Crop Area: 1820)",,,,,
,Kamrup (M),10980,8561,2098,21639,184,,"(Sonapur | Population Affected: 20000 | Crop Area: 0),
(Azara | Population Affected: 0 | Crop Area: 162),
(Chandrapur | Population Affected: 1639 | Crop Area: 22)",,,,,
,Karimganj,8956,7784,5968,22708,72,,"(Karimganj | Population Affected: 16218 | Crop Area: 0),
(Nilambazar | Population Affected: 3070 | Crop Area: 72),
(Badarpur | Population Affected: 3420 | Crop Area: 0)",,,,,
,Kokrajhar,10,0,0,10,1.6,,"(Gossaigaon | Population Affected: 0 | Crop Area: 0),
(Bagribari | Population Affected: 10 | Crop Area: 1.6),
(Dotma | Population Affected: 0 | Crop Area: 0)",,,,,
,Lakhimpur,27470,22030,5223,54723,791.5,,"(Subansiri | Population Affected: 1919 | Crop Area: 693),
(Bihpuria | Population Affected: 0 | Crop Area: 98.5),
(Dhakuakhana | Population Affected: 0 | Crop Area: 0),
(Kadam | Population Affected: 0 | Crop Area: 0), (North
Lakhimpur | Population Affected: 38904 | Crop Area: 0),
(Narayanpur | Population Affected: 13900 | Crop Area: 0)",,,,,
,Majuli,31448,22133,16474,70055,24,,"(Majuli | Population Affected: 68227 | Crop Area: 0), (Ujani
Majuli | Population Affected: 1828 | Crop Area: 24)",,,,,
,Morigaon,14442,14662,14378,43482,1840,,"(Mayong | Population Affected: 11245 | Crop Area: 954),
(Morigaon | Population Affected: 3266 | Crop Area: 320),
(Laharighat | Population Affected: 5885 | Crop Area: 0),
(Bhuragaon | Population Affected: 23086 | Crop Area: 566)",,,,,
,Nagaon,31780,26599,20612,78991,18231.8,,"(Kaliabor | Population Affected: 53084 | Crop Area:
14279.8), (Dhing | Population Affected: 0 | Crop Area: 299),
(Samaguri | Population Affected: 18552 | Crop Area: 1135),
(Nagaon | Population Affected: 4861 | Crop Area: 1227),
(Kampur | Population Affected: 0 | Crop Area: 166), (Raha |
Population Affected: 2494 | Crop Area: 1125)",,,,,
,Nalbari,24260,22680,23300,70240,115,,(Barkhetri | Population Affected: 70240 | Crop Area: 115),,,,,
,Sivasagar,27939,24647,14666,67252,1672,,"(Demow | Population Affected: 41369 | Crop Area: 872),
(Sonari RC part | Population Affected: 239 | Crop Area: 0),
(Nazira | Population Affected: 0 | Crop Area: 0), (Sivsagar |
Population Affected: 25644 | Crop Area: 800)",,,,,
,Sonitpur,0,0,0,0,2.3,,"(Thelamara | Population Affected: 0 | Crop Area: 0),
(Dhekiajuli | Population Affected: 0 | Crop Area: 2.3)",,,,,
,"South
Salmara",25041,24385,25643,75069,585,,"(Mankachar | Population Affected: 36176 | Crop Area: 0),
(South Salmara | Population Affected: 38893 | Crop Area:
585)",,,,,
,Tinsukia,362,245,159,766,0,,"(Margherita | Population Affected: 560 | Crop Area: 0),
(Doomdooma | Population Affected: 0 | Crop Area: 0),
(Tinsukia | Population Affected: 0 | Crop Area: 0), (Sadiya |
Population Affected: 206 | Crop Area: 0)",,,,,
,Udalguri,0,0,0,0,0,,(Khairabari | Population Affected: 0 | Crop Area: 0),,,,,
,Total,587977,493008,357921,1438906,39898.92,,,,,,,
"Relief
Camps /
Centres
Opened",District,Total,Relief Camp,,,,Relief Distribution Centres,,,,,,
,Barpeta,20,"1 (Chenga | 0), (Baghbar | 1), (Kalgachia | 0),
(Barpeta | 0)",,,,"19 (Chenga | 0), (Baghbar | 14), (Kalgachia | 5), (Barpeta | 0)",,,,,,
,Biswanath,4,0 (Halem | 0),,,,4 (Halem | 4),,,,,,
,Bongaigaon,0,"0 (Manikpur | 0), (Srijangram | 0)",,,,"0 (Manikpur | 0), (Srijangram | 0)",,,,,,
,Cachar,58,"51 (Silchar | 38), (Katigorah | 12), (Sonai | 1),
(Udharbond | 0)",,,,"7 (Silchar | 6), (Katigorah | 0), (Sonai | 1), (Udharbond | 0)",,,,,,
,Charaideo,9,"3 (Sonari | 1), (Sapekhati | 0), (Mahmora | 2)",,,,"6 (Sonari | 0), (Sapekhati | 0), (Mahmora | 6)",,,,,,
,Chirang,3,3 (Bijni | 3),,,,0 (Bijni | 0),,,,,,
,Darrang,3,"0 (Pub-Mangaldai | 0), (Mangaldoi | 0),
(Sipajhar | 0), (Dalgaon | 0)",,,,"3 (Pub-Mangaldai | 3), (Mangaldoi | 0), (Sipajhar | 0), (Dalgaon | 0)",,,,,,
,Dhemaji,1,"1 (Jonai | 1), (Sissiborgaon | 0), (Dhemaji | 0)",,,,"0 (Jonai | 0), (Sissiborgaon | 0), (Dhemaji | 0)",,,,,,
,Dhubri,7,"7 (Dhubri | 7), (Gauripur | 0), (Athani | 0),
(South Salmara Part | 0), (Bilasipara | 0),
(Agamoni | 0)",,,,"0 (Dhubri | 0), (Gauripur | 0), (Athani | 0), (South Salmara Part | 0),
(Bilasipara | 0), (Agamoni | 0)",,,,,,
,Dibrugarh,22,"14 (Moran | 4), (Naharkatia | 1), (Dibrugarh
West | 2), (Dibrugarh East | 0), (Tengakhat |
6), (Tingkhong | 1), (Chabua | 0)",,,,"8 (Moran | 3), (Naharkatia | 0), (Dibrugarh West | 3), (Dibrugarh East | 1),
(Tengakhat | 0), (Tingkhong | 1), (Chabua | 0)",,,,,,
,Goalpara,13,"12 (Lakhipur | 0), (Matia | 2), (Rongjuli | 0),
(Balijana | 10)",,,,"1 (Lakhipur | 1), (Matia | 0), (Rongjuli | 0), (Balijana | 0)",,,,,,
,Golaghat,15,"10 (Bokakhat | 10), (Khumtai | 0), (Dergaon |
0)",,"5 (Bokakhat | 5), (Khumtai | 0), (Dergaon | 0)",,,,,,,,
,Hailakandi,20,"1 (Hailakandi | 0), (Algapur | 1), (Katlicherra |
0), (Lala | 0)",,"19 (Hailakandi | 0), (Algapur | 19), (Katlicherra | 0), (Lala | 0)",,,,,,,,
,Hojai,0,0 (Doboka | 0),,0 (Doboka | 0),,,,,,,,
,Jorhat,0,"0 (Jorhat East | 0), (Jorhat West | 0), (Teok | 0)",,"0 (Jorhat East | 0), (Jorhat West | 0), (Teok | 0)",,,,,,,,
,Kamrup,9,"9 (Kamalpur | 0), (North Ghy | 0), (Chamaria |
0), (Nagarbera | 0), (Palashbari | 2), (Rangia |
0), (Goroimari | 0), (Hajo | 7)",,"0 (Kamalpur | 0), (North Ghy | 0), (Chamaria | 0), (Nagarbera | 0),
(Palashbari | 0), (Rangia | 0), (Goroimari | 0), (Hajo | 0)",,,,,,,,
,Kamrup (M),0,"0 (Sonapur | 0), (Azara | 0), (Chandrapur | 0)",,"0 (Sonapur | 0), (Azara | 0), (Chandrapur | 0)",,,,,,,,
,Karimganj,38,"38 (Karimganj | 18), (Nilambazar | 13),
(Badarpur | 7)",,"0 (Karimganj | 0), (Nilambazar | 0), (Badarpur | 0)",,,,,,,,
,Kokrajhar,0,"0 (Gossaigaon | 0), (Bagribari | 0), (Dotma | 0)",,"0 (Gossaigaon | 0), (Bagribari | 0), (Dotma | 0)",,,,,,,,
,Lakhimpur,16,"0 (Subansiri | 0), (Bihpuria | 0), (Dhakuakhana
| 0), (Kadam | 0), (North Lakhimpur | 0),
(Narayanpur | 0)",,"16 (Subansiri | 2), (Bihpuria | 0), (Dhakuakhana | 0), (Kadam | 2), (North
Lakhimpur | 7), (Narayanpur | 5)",,,,,,,,
,Majuli,23,"0 (Majuli | 0), (Ujani Majuli | 0)",,"23 (Majuli | 23), (Ujani Majuli | 0)",,,,,,,,
,Morigaon,0,"0 (Mayong | 0), (Morigaon | 0), (Laharighat |
0), (Bhuragaon | 0)",,"0 (Mayong | 0), (Morigaon | 0), (Laharighat | 0), (Bhuragaon | 0)",,,,,,,,
,Nagaon,54,"26 (Kaliabor | 11), (Dhing | 0), (Samaguri | 2),
(Nagaon | 9), (Kampur | 0), (Raha | 4)",,"28 (Kaliabor | 10), (Dhing | 0), (Samaguri | 13), (Nagaon | 5), (Kampur | 0),
(Raha | 0)",,,,,,,,
,Nalbari,0,0 (Barkhetri | 0),,0 (Barkhetri | 0),,,,,,,,
,Sivasagar,30,"20 (Demow | 20), (Sonari RC part | 0), (Nazira
| 0), (Sivsagar | 0)",,"10 (Demow | 6), (Sonari RC part | 0), (Nazira | 0), (Sivsagar | 4)",,,,,,,,
,Sonitpur,0,"0 (Thelamara | 0), (Dhekiajuli | 0)",,"0 (Thelamara | 0), (Dhekiajuli | 0)",,,,,,,,
,"South
Salmara",7,"0 (Mankachar | 0), (South Salmara | 0)",,"7 (Mankachar | 7), (South Salmara | 0)",,,,,,,,
,Tinsukia,13,"13 (Margherita | 13), (Doomdooma | 0),
(Tinsukia | 0), (Sadiya | 0)",,"0 (Margherita | 0), (Doomdooma | 0), (Tinsukia | 0), (Sadiya | 0)",,,,,,,,
,Udalguri,0,0 (Khairabari | 0),,0 (Khairabari | 0),,,,,,,,
,Total,365,209,,156,,,,,,,,
"Inmates In
Relief
Camps",District,Total,Revenue Circlewise,Male,Female,Childre,Pregnant /,Person with Disability,,,,,
,,,,,,n,Lactating,,,,,,
,,,,,,,Mother,,,,,,
,Barpeta,173,"(Chenga | 0), (Baghbar | 173),
(Kalgachia | 0), (Barpeta | 0)",65,66,42,0,0,,,,,
,Biswanath,0,(Halem | 0),0,0,0,0,0,,,,,
,Bongaigaon,0,"(Manikpur | 0), (Srijangram | 0)",0,0,0,0,0,,,,,
,Cachar,16568,"(Silchar | 13804), (Katigorah |
2749), (Sonai | 15), (Udharbond |
0)",6594,6572,3402,0,0,,,,,
,Charaideo,238,"(Sonari | 63), (Sapekhati | 0),
(Mahmora | 175)",87,98,53,0,0,,,,,
,Chirang,324,(Bijni | 324),110,112,102,0,0,,,,,
,Darrang,0,"(Pub-Mangaldai | 0), (Mangaldoi |
0), (Sipajhar | 0), (Dalgaon | 0)",0,0,0,0,0,,,,,
,Dhemaji,95,"(Jonai | 95), (Sissiborgaon | 0),
(Dhemaji | 0)",28,28,39,0,0,,,,,
,Dhubri,2430,"(Dhubri | 2430), (Gauripur | 0),
(Athani | 0), (South Salmara Part |
0), (Bilasipara | 0), (Agamoni | 0)",816,1062,552,0,0,,,,,
,Dibrugarh,1124,"(Moran | 275), (Naharkatia | 29),
(Dibrugarh West | 526), (Dibrugarh
East | 0), (Tengakhat | 152),
(Tingkhong | 142), (Chabua | 0)",449,410,265,0,0,,,,,
,Goalpara,3496,"(Lakhipur | 0), (Matia | 1379),
(Rongjuli | 0), (Balijana | 2117)",963,1478,1055,0,0,,,,,
,Golaghat,3821,"(Bokakhat | 3821), (Khumtai | 0),
(Dergaon | 0)",1751,1647,423,0,0,,,,,
,Hailakandi,336,"(Hailakandi | 0), (Algapur | 336),
(Katlicherra | 0), (Lala | 0)",155,105,76,0,0,,,,,
,Hojai,0,(Doboka | 0),0,0,0,0,0,,,,,
,Jorhat,0,"(Jorhat East | 0), (Jorhat West | 0),
(Teok | 0)",0,0,0,0,0,,,,,
,Kamrup,1086,"(Kamalpur | 0), (North Ghy | 0),
(Chamaria | 0), (Nagarbera | 0),
(Palashbari | 133), (Rangia | 0),
(Goroimari | 0), (Hajo | 953)",432,536,118,0,0,,,,,
,Kamrup (M),0,"(Sonapur | 0), (Azara | 0),
(Chandrapur | 0)",0,0,0,0,0,,,,,
,Karimganj,3036,"(Karimganj | 2321), (Nilambazar |
431), (Badarpur | 284)",1240,1037,759,0,0,,,,,
,Kokrajhar,0,"(Gossaigaon | 0), (Bagribari | 0),
(Dotma | 0)",0,0,0,0,0,,,,,
,Lakhimpur,0,"(Subansiri | 0), (Bihpuria | 0),
(Dhakuakhana | 0), (Kadam | 0),
(North Lakhimpur | 0),
(Narayanpur | 0)",0,0,0,0,0,,,,,
,Majuli,0,"(Majuli | 0), (Ujani Majuli | 0)",0,0,0,0,0,,,,,
,Morigaon,0,"(Mayong | 0), (Morigaon | 0),
(Laharighat | 0), (Bhuragaon | 0)",0,0,0,0,0,,,,,
,Nagaon,7406,"(Kaliabor | 4097), (Dhing | 0),
(Samaguri | 511), (Nagaon | 2286),
(Kampur | 0), (Raha | 512)",3007,2620,1779,0,0,,,,,
,Nalbari,0,(Barkhetri | 0),0,0,0,0,0,,,,,
,Sivasagar,5027,"(Demow | 5027), (Sonari RC part |
0), (Nazira | 0), (Sivsagar | 0)",1445,1430,2152,0,0,,,,,
,Sonitpur,0,"(Thelamara | 0), (Dhekiajuli | 0)",0,0,0,0,0,,,,,
,"South
Salmara",0,"(Mankachar | 0), (South Salmara |
0)",0,0,0,0,0,,,,,
,Tinsukia,460,"(Margherita | 460), (Doomdooma |
0), (Tinsukia | 0), (Sadiya | 0)",138,211,111,0,0,,,,,
,Udalguri,0,(Khairabari | 0),0,0,0,0,0,,,,,
,Total,45620,,17280,17412,10928,0,0,,,,,
"Non Camp
Inmates in
Relief
Distributio
n Centers",District,Total,Revenue Circlewise,Male,Female,Childre,Animals,,,,,,
,,,,,,n,Big,Small,Poultry,,,,
,Barpeta,0,"(Chenga | 0), (Baghbar | 0),
(Kalgachia | 0), (Barpeta | 0)",0,0,0,37077,28363,0,,,,
,Biswanath,3829,(Halem | 3829),1736,1122,971,0,0,0,,,,
,Bongaigaon,0,"(Manikpur | 0), (Srijangram | 0)",0,0,0,0,0,0,,,,
,Cachar,10719,"(Silchar | 10339), (Katigorah | 0),
(Sonai | 380), (Udharbond | 0)",3444,3673,3602,0,0,0,,,,
,Charaideo,0,"(Sonari | 0), (Sapekhati | 0),
(Mahmora | 0)",0,0,0,0,0,0,,,,
,Chirang,0,(Bijni | 0),0,0,0,0,0,0,,,,
,Darrang,5710,"(Pub-Mangaldai | 5710),
(Mangaldoi | 0), (Sipajhar | 0),
(Dalgaon | 0)",2732,1493,1485,9050,1980,0,,,,
,Dhemaji,0,"(Jonai | 0), (Sissiborgaon | 0),
(Dhemaji | 0)",0,0,0,0,0,0,,,,
,Dhubri,0,"(Dhubri | 0), (Gauripur | 0), (Athani
| 0), (South Salmara Part | 0),
(Bilasipara | 0), (Agamoni | 0)",0,0,0,0,0,0,,,,
,Dibrugarh,3523,"(Moran | 2219), (Naharkatia | 0),
(Dibrugarh West | 1304),
(Dibrugarh East | 0), (Tengakhat |
0), (Tingkhong | 0), (Chabua | 0)",1674,1306,543,1184,543,0,,,,
,Goalpara,0,"(Lakhipur | 0), (Matia | 0),
(Rongjuli | 0), (Balijana | 0)",0,0,0,37300,20000,0,,,,
,Golaghat,5367,"(Bokakhat | 5367), (Khumtai | 0),
(Dergaon | 0)",2019,1614,1734,0,0,0,,,,
,Hailakandi,4460,"(Hailakandi | 0), (Algapur | 4460),
(Katlicherra | 0), (Lala | 0)",2415,1625,420,2496,2849,3635,,,,
,Hojai,0,(Doboka | 0),0,0,0,0,0,0,,,,
,Jorhat,0,"(Jorhat East | 0), (Jorhat West | 0),
(Teok | 0)",0,0,0,0,0,0,,,,
,Kamrup,0,"(Kamalpur | 0), (North Ghy | 0),
(Chamaria | 0), (Nagarbera | 0),
(Palashbari | 0), (Rangia | 0),
(Goroimari | 0), (Hajo | 0)",0,0,0,0,0,0,,,,
,Kamrup (M),0,"(Sonapur | 0), (Azara | 0),
(Chandrapur | 0)",0,0,0,0,0,0,,,,
,Karimganj,0,"(Karimganj | 0), (Nilambazar | 0),
(Badarpur | 0)",0,0,0,0,0,0,,,,
,Kokrajhar,0,"(Gossaigaon | 0), (Bagribari | 0),
(Dotma | 0)",0,0,0,0,0,0,,,,
,Lakhimpur,53043,"(Subansiri | 185), (Bihpuria | 0),
(Dhakuakhana | 0), (Kadam | 0),
(North Lakhimpur | 38958),
(Narayanpur | 13900)",,,31852,16857,4334,3095,1583,0,,
,Majuli,12695,"(Majuli | 12695), (Ujani Majuli | 0)",,,4651,4323,3721,6931,4808,0,,
,Morigaon,0,"(Mayong | 0), (Morigaon | 0),
(Laharighat | 0), (Bhuragaon | 0)",,,0,0,0,0,0,0,,
,Nagaon,6599,"(Kaliabor | 3715), (Dhing | 0),
(Samaguri | 2884), (Nagaon | 0),
(Kampur | 0), (Raha | 0)",,,2686,2533,1380,0,0,0,,
,Nalbari,0,(Barkhetri | 0),,,0,0,0,0,0,0,,
,Sivasagar,5882,"(Demow | 3002), (Sonari RC part |
0), (Nazira | 0), (Sivsagar | 2880)",,,2604,2383,895,0,0,0,,
,Sonitpur,0,"(Thelamara | 0), (Dhekiajuli | 0)",,,0,0,0,0,0,0,,
,"South
Salmara",0,"(Mankachar | 0), (South Salmara |
0)",,,0,0,0,27888,19442,0,,
,Tinsukia,0,"(Margherita | 0), (Doomdooma |
0), (Tinsukia | 0), (Sadiya | 0)",,,0,0,0,0,0,0,,
,Udalguri,0,(Khairabari | 0),,,0,0,0,0,0,0,,
,Total,111827,,,,55813,36929,19085,125021,79568,3635,,
"Human
Lives Lost -
Confirmed",District,Total,Flood Death,General,Male,Female,Children,,Others,Revenue Circlewise,,,
,,,,Drowni,,,Male,Female,,,,,
,,,,ng (Non,,,,,,,,,
,,,,Flood),,,,,,,,,
